date,ticker,decision_time,text_available_at,revised_available_at,return_start_at,return_end_at,text_signal,revised_text_signal,latent_regime,next_return,close
2023-07-18,ACME,2023-07-18 16:00:00+00:00,2023-07-18 15:58:00+00:00,2023-07-19 12:00:00+00:00,2023-07-18 16:01:00+00:00,2023-07-19 16:00:00+00:00,1.265622,1.678693,expansion,0.01431128,82.0183
2023-07-19,ACME,2023-07-19 16:00:00+00:00,2023-07-19 15:58:00+00:00,2023-07-20 12:00:00+00:00,2023-07-19 16:01:00+00:00,2023-07-20 16:00:00+00:00,1.714596,2.440073,expansion,0.01828757,83.5182
2023-07-20,ACME,2023-07-20 16:00:00+00:00,2023-07-20 15:58:00+00:00,2023-07-21 12:00:00+00:00,2023-07-20 16:01:00+00:00,2023-07-21 16:00:00+00:00,1.758358,1.89206,expansion,0.00238874,83.7177
2023-07-21,ACME,2023-07-21 16:00:00+00:00,2023-07-21 15:58:00+00:00,2023-07-22 12:00:00+00:00,2023-07-21 16:01:00+00:00,2023-07-24 16:00:00+00:00,1.893625,2.246413,expansion,0.00892467,84.4649
2023-07-24,ACME,2023-07-24 16:00:00+00:00,2023-07-24 15:58:00+00:00,2023-07-25 12:00:00+00:00,2023-07-24 16:01:00+00:00,2023-07-25 16:00:00+00:00,0.472227,0.556563,normal,-0.0012308,84.3609
2023-07-25,ACME,2023-07-25 16:00:00+00:00,2023-07-25 15:58:00+00:00,2023-07-26 12:00:00+00:00,2023-07-25 16:01:00+00:00,2023-07-26 16:00:00+00:00,0.023108,0.611049,normal,0.01170548,85.3484
2023-07-26,ACME,2023-07-26 16:00:00+00:00,2023-07-26 15:58:00+00:00,2023-07-27 12:00:00+00:00,2023-07-26 16:01:00+00:00,2023-07-27 16:00:00+00:00,-1.576783,-1.552362,stress,0.00064877,85.4038
2023-07-27,ACME,2023-07-27 16:00:00+00:00,2023-07-27 15:58:00+00:00,2023-07-28 12:00:00+00:00,2023-07-27 16:01:00+00:00,2023-07-28 16:00:00+00:00,-0.937651,-1.60867,stress,-0.01731278,83.9252
2023-07-28,ACME,2023-07-28 16:00:00+00:00,2023-07-28 15:58:00+00:00,2023-07-29 12:00:00+00:00,2023-07-28 16:01:00+00:00,2023-07-31 16:00:00+00:00,-0.638052,-1.701138,stress,-0.02239179,82.046
2023-07-31,ACME,2023-07-31 16:00:00+00:00,2023-07-31 15:58:00+00:00,2023-08-01 12:00:00+00:00,2023-07-31 16:01:00+00:00,2023-08-01 16:00:00+00:00,1.123885,1.057227,normal,-0.00076422,81.9833
2023-08-01,ACME,2023-08-01 16:00:00+00:00,2023-08-01 15:58:00+00:00,2023-08-02 12:00:00+00:00,2023-08-01 16:01:00+00:00,2023-08-02 16:00:00+00:00,0.397858,0.247477,normal,-0.00113144,81.8905
2023-08-02,ACME,2023-08-02 16:00:00+00:00,2023-08-02 15:58:00+00:00,2023-08-03 12:00:00+00:00,2023-08-02 16:01:00+00:00,2023-08-03 16:00:00+00:00,-0.234968,-0.24549,stress,-0.00352319,81.602
2023-08-03,ACME,2023-08-03 16:00:00+00:00,2023-08-03 15:58:00+00:00,2023-08-04 12:00:00+00:00,2023-08-03 16:01:00+00:00,2023-08-04 16:00:00+00:00,0.058696,0.10258,stress,0.0046893,81.9846
2023-08-04,ACME,2023-08-04 16:00:00+00:00,2023-08-04 15:58:00+00:00,2023-08-05 12:00:00+00:00,2023-08-04 16:01:00+00:00,2023-08-07 16:00:00+00:00,-1.052398,-1.057495,stress,0.00132441,82.0932
2023-08-07,ACME,2023-08-07 16:00:00+00:00,2023-08-07 15:58:00+00:00,2023-08-08 12:00:00+00:00,2023-08-07 16:01:00+00:00,2023-08-08 16:00:00+00:00,0.104663,0.553418,normal,0.01191022,83.071
2023-08-08,ACME,2023-08-08 16:00:00+00:00,2023-08-08 15:58:00+00:00,2023-08-09 12:00:00+00:00,2023-08-08 16:01:00+00:00,2023-08-09 16:00:00+00:00,1.62796,2.357081,normal,0.01381203,84.2183
2023-08-09,ACME,2023-08-09 16:00:00+00:00,2023-08-09 15:58:00+00:00,2023-08-10 12:00:00+00:00,2023-08-09 16:01:00+00:00,2023-08-10 16:00:00+00:00,0.902431,1.440494,expansion,0.01134604,85.1739
2023-08-10,ACME,2023-08-10 16:00:00+00:00,2023-08-10 15:58:00+00:00,2023-08-11 12:00:00+00:00,2023-08-10 16:01:00+00:00,2023-08-11 16:00:00+00:00,1.03589,1.049778,expansion,-0.00120777,85.071
2023-08-11,ACME,2023-08-11 16:00:00+00:00,2023-08-11 15:58:00+00:00,2023-08-12 12:00:00+00:00,2023-08-11 16:01:00+00:00,2023-08-14 16:00:00+00:00,0.561987,0.475216,expansion,-0.00335574,84.7855
2023-08-14,ACME,2023-08-14 16:00:00+00:00,2023-08-14 15:58:00+00:00,2023-08-15 12:00:00+00:00,2023-08-14 16:01:00+00:00,2023-08-15 16:00:00+00:00,1.994764,2.008326,expansion,-0.00062458,84.7326
2023-08-15,ACME,2023-08-15 16:00:00+00:00,2023-08-15 15:58:00+00:00,2023-08-16 12:00:00+00:00,2023-08-15 16:01:00+00:00,2023-08-16 16:00:00+00:00,2.161709,1.885376,expansion,-0.00209788,84.5548
2023-08-16,ACME,2023-08-16 16:00:00+00:00,2023-08-16 15:58:00+00:00,2023-08-17 12:00:00+00:00,2023-08-16 16:01:00+00:00,2023-08-17 16:00:00+00:00,1.612367,1.962121,expansion,0.00885446,85.3035
2023-08-17,ACME,2023-08-17 16:00:00+00:00,2023-08-17 15:58:00+00:00,2023-08-18 12:00:00+00:00,2023-08-17 16:01:00+00:00,2023-08-18 16:00:00+00:00,1.362707,2.363648,expansion,0.02421043,87.3687
2023-08-18,ACME,2023-08-18 16:00:00+00:00,2023-08-18 15:58:00+00:00,2023-08-19 12:00:00+00:00,2023-08-18 16:01:00+00:00,2023-08-21 16:00:00+00:00,0.858974,0.753552,normal,-0.00417151,87.0043
2023-08-21,ACME,2023-08-21 16:00:00+00:00,2023-08-21 15:58:00+00:00,2023-08-22 12:00:00+00:00,2023-08-21 16:01:00+00:00,2023-08-22 16:00:00+00:00,-0.005751,-0.197966,normal,-0.00607735,86.4755
2023-08-22,ACME,2023-08-22 16:00:00+00:00,2023-08-22 15:58:00+00:00,2023-08-23 12:00:00+00:00,2023-08-22 16:01:00+00:00,2023-08-23 16:00:00+00:00,0.832755,1.51232,normal,0.0136831,87.6588
2023-08-23,ACME,2023-08-23 16:00:00+00:00,2023-08-23 15:58:00+00:00,2023-08-24 12:00:00+00:00,2023-08-23 16:01:00+00:00,2023-08-24 16:00:00+00:00,0.130385,0.476928,normal,0.00550732,88.1416
2023-08-24,ACME,2023-08-24 16:00:00+00:00,2023-08-24 15:58:00+00:00,2023-08-25 12:00:00+00:00,2023-08-24 16:01:00+00:00,2023-08-25 16:00:00+00:00,0.254847,1.09666,normal,0.01623698,89.5727
2023-08-25,ACME,2023-08-25 16:00:00+00:00,2023-08-25 15:58:00+00:00,2023-08-26 12:00:00+00:00,2023-08-25 16:01:00+00:00,2023-08-28 16:00:00+00:00,0.137278,-0.198274,stress,-0.0081497,88.8427
2023-08-28,ACME,2023-08-28 16:00:00+00:00,2023-08-28 15:58:00+00:00,2023-08-29 12:00:00+00:00,2023-08-28 16:01:00+00:00,2023-08-29 16:00:00+00:00,-0.385626,-0.680288,normal,-0.00857922,88.0805
2023-08-29,ACME,2023-08-29 16:00:00+00:00,2023-08-29 15:58:00+00:00,2023-08-30 12:00:00+00:00,2023-08-29 16:01:00+00:00,2023-08-30 16:00:00+00:00,1.161999,0.993049,expansion,-0.00388903,87.738
2023-08-30,ACME,2023-08-30 16:00:00+00:00,2023-08-30 15:58:00+00:00,2023-08-31 12:00:00+00:00,2023-08-30 16:01:00+00:00,2023-08-31 16:00:00+00:00,-0.178087,-0.807468,normal,-0.01629499,86.3083
2023-08-31,ACME,2023-08-31 16:00:00+00:00,2023-08-31 15:58:00+00:00,2023-09-01 12:00:00+00:00,2023-08-31 16:01:00+00:00,2023-09-01 16:00:00+00:00,1.127136,0.29099,normal,-0.013532,85.1404
2023-09-01,ACME,2023-09-01 16:00:00+00:00,2023-09-01 15:58:00+00:00,2023-09-02 12:00:00+00:00,2023-09-01 16:01:00+00:00,2023-09-04 16:00:00+00:00,0.163963,0.502877,expansion,0.00435752,85.5114
2023-09-04,ACME,2023-09-04 16:00:00+00:00,2023-09-04 15:58:00+00:00,2023-09-05 12:00:00+00:00,2023-09-04 16:01:00+00:00,2023-09-05 16:00:00+00:00,1.809316,2.415333,expansion,0.01425022,86.7299
2023-09-05,ACME,2023-09-05 16:00:00+00:00,2023-09-05 15:58:00+00:00,2023-09-06 12:00:00+00:00,2023-09-05 16:01:00+00:00,2023-09-06 16:00:00+00:00,0.152249,0.126396,expansion,-0.00132031,86.6154
2023-09-06,ACME,2023-09-06 16:00:00+00:00,2023-09-06 15:58:00+00:00,2023-09-07 12:00:00+00:00,2023-09-06 16:01:00+00:00,2023-09-07 16:00:00+00:00,0.349649,0.641516,normal,0.00295899,86.8717
2023-09-07,ACME,2023-09-07 16:00:00+00:00,2023-09-07 15:58:00+00:00,2023-09-08 12:00:00+00:00,2023-09-07 16:01:00+00:00,2023-09-08 16:00:00+00:00,-0.95309,-1.411865,stress,-0.01169552,85.8557
2023-09-08,ACME,2023-09-08 16:00:00+00:00,2023-09-08 15:58:00+00:00,2023-09-09 12:00:00+00:00,2023-09-08 16:01:00+00:00,2023-09-11 16:00:00+00:00,-0.356319,-1.153645,normal,-0.02045158,84.0998
2023-09-11,ACME,2023-09-11 16:00:00+00:00,2023-09-11 15:58:00+00:00,2023-09-12 12:00:00+00:00,2023-09-11 16:01:00+00:00,2023-09-12 16:00:00+00:00,0.629226,0.122982,normal,-0.0085114,83.384
2023-09-12,ACME,2023-09-12 16:00:00+00:00,2023-09-12 15:58:00+00:00,2023-09-13 12:00:00+00:00,2023-09-12 16:01:00+00:00,2023-09-13 16:00:00+00:00,0.020476,0.208418,normal,0.0018389,83.5373
2023-09-13,ACME,2023-09-13 16:00:00+00:00,2023-09-13 15:58:00+00:00,2023-09-14 12:00:00+00:00,2023-09-13 16:01:00+00:00,2023-09-14 16:00:00+00:00,-0.339633,-0.167385,normal,0.00343852,83.8246
2023-09-14,ACME,2023-09-14 16:00:00+00:00,2023-09-14 15:58:00+00:00,2023-09-15 12:00:00+00:00,2023-09-14 16:01:00+00:00,2023-09-15 16:00:00+00:00,-0.162165,0.12139,normal,0.00096658,83.9056
2023-09-15,ACME,2023-09-15 16:00:00+00:00,2023-09-15 15:58:00+00:00,2023-09-16 12:00:00+00:00,2023-09-15 16:01:00+00:00,2023-09-18 16:00:00+00:00,-0.314489,0.471023,normal,0.01485423,85.1519
2023-09-18,ACME,2023-09-18 16:00:00+00:00,2023-09-18 15:58:00+00:00,2023-09-19 12:00:00+00:00,2023-09-18 16:01:00+00:00,2023-09-19 16:00:00+00:00,-0.093933,0.236785,normal,0.00820605,85.8507
2023-09-19,ACME,2023-09-19 16:00:00+00:00,2023-09-19 15:58:00+00:00,2023-09-20 12:00:00+00:00,2023-09-19 16:01:00+00:00,2023-09-20 16:00:00+00:00,0.96128,0.462102,expansion,-0.0100084,84.9915
2023-09-20,ACME,2023-09-20 16:00:00+00:00,2023-09-20 15:58:00+00:00,2023-09-21 12:00:00+00:00,2023-09-20 16:01:00+00:00,2023-09-21 16:00:00+00:00,-0.975154,-0.542162,normal,0.00951628,85.8003
2023-09-21,ACME,2023-09-21 16:00:00+00:00,2023-09-21 15:58:00+00:00,2023-09-22 12:00:00+00:00,2023-09-21 16:01:00+00:00,2023-09-22 16:00:00+00:00,0.334461,0.628559,normal,0.01248674,86.8716
2023-09-22,ACME,2023-09-22 16:00:00+00:00,2023-09-22 15:58:00+00:00,2023-09-23 12:00:00+00:00,2023-09-22 16:01:00+00:00,2023-09-25 16:00:00+00:00,-0.271471,-0.315774,normal,-0.00344097,86.5727
2023-09-25,ACME,2023-09-25 16:00:00+00:00,2023-09-25 15:58:00+00:00,2023-09-26 12:00:00+00:00,2023-09-25 16:01:00+00:00,2023-09-26 16:00:00+00:00,-0.619207,-0.674738,normal,-0.00082068,86.5017
2023-09-26,ACME,2023-09-26 16:00:00+00:00,2023-09-26 15:58:00+00:00,2023-09-27 12:00:00+00:00,2023-09-26 16:01:00+00:00,2023-09-27 16:00:00+00:00,-0.403892,0.133585,normal,0.01169705,87.5135
2023-09-27,ACME,2023-09-27 16:00:00+00:00,2023-09-27 15:58:00+00:00,2023-09-28 12:00:00+00:00,2023-09-27 16:01:00+00:00,2023-09-28 16:00:00+00:00,-1.367561,-1.582532,stress,-0.00404025,87.1599
2023-09-28,ACME,2023-09-28 16:00:00+00:00,2023-09-28 15:58:00+00:00,2023-09-29 12:00:00+00:00,2023-09-28 16:01:00+00:00,2023-09-29 16:00:00+00:00,-1.40594,-0.961529,stress,0.01191729,88.1986
2023-09-29,ACME,2023-09-29 16:00:00+00:00,2023-09-29 15:58:00+00:00,2023-09-30 12:00:00+00:00,2023-09-29 16:01:00+00:00,2023-10-02 16:00:00+00:00,-0.597138,0.026762,stress,0.01174974,89.2349
2023-10-02,ACME,2023-10-02 16:00:00+00:00,2023-10-02 15:58:00+00:00,2023-10-03 12:00:00+00:00,2023-10-02 16:01:00+00:00,2023-10-03 16:00:00+00:00,-1.111506,-0.4457,stress,0.01028582,90.1528
2023-10-03,ACME,2023-10-03 16:00:00+00:00,2023-10-03 15:58:00+00:00,2023-10-04 12:00:00+00:00,2023-10-03 16:01:00+00:00,2023-10-04 16:00:00+00:00,-0.298032,-0.63348,normal,-0.00968828,89.2794
2023-10-04,ACME,2023-10-04 16:00:00+00:00,2023-10-04 15:58:00+00:00,2023-10-05 12:00:00+00:00,2023-10-04 16:01:00+00:00,2023-10-05 16:00:00+00:00,0.256973,0.532702,normal,0.00463483,89.6932
2023-10-05,ACME,2023-10-05 16:00:00+00:00,2023-10-05 15:58:00+00:00,2023-10-06 12:00:00+00:00,2023-10-05 16:01:00+00:00,2023-10-06 16:00:00+00:00,-0.831104,-0.042927,stress,0.02000996,91.4879
2023-10-06,ACME,2023-10-06 16:00:00+00:00,2023-10-06 15:58:00+00:00,2023-10-07 12:00:00+00:00,2023-10-06 16:01:00+00:00,2023-10-09 16:00:00+00:00,-2.881704,-3.070203,stress,0.00071599,91.5534
2023-10-09,ACME,2023-10-09 16:00:00+00:00,2023-10-09 15:58:00+00:00,2023-10-10 12:00:00+00:00,2023-10-09 16:01:00+00:00,2023-10-10 16:00:00+00:00,-1.064349,-0.804652,stress,0.00484898,91.9974
2023-10-10,ACME,2023-10-10 16:00:00+00:00,2023-10-10 15:58:00+00:00,2023-10-11 12:00:00+00:00,2023-10-10 16:01:00+00:00,2023-10-11 16:00:00+00:00,-1.241982,-1.190798,stress,0.00333711,92.3044
2023-10-11,ACME,2023-10-11 16:00:00+00:00,2023-10-11 15:58:00+00:00,2023-10-12 12:00:00+00:00,2023-10-11 16:01:00+00:00,2023-10-12 16:00:00+00:00,-2.130561,-1.918231,stress,0.00480186,92.7476
2023-10-12,ACME,2023-10-12 16:00:00+00:00,2023-10-12 15:58:00+00:00,2023-10-13 12:00:00+00:00,2023-10-12 16:01:00+00:00,2023-10-13 16:00:00+00:00,-1.756251,-0.966384,stress,0.01765609,94.3852
2023-10-13,ACME,2023-10-13 16:00:00+00:00,2023-10-13 15:58:00+00:00,2023-10-14 12:00:00+00:00,2023-10-13 16:01:00+00:00,2023-10-16 16:00:00+00:00,-3.254966,-3.232603,stress,-0.00187166,94.2085
2023-10-16,ACME,2023-10-16 16:00:00+00:00,2023-10-16 15:58:00+00:00,2023-10-17 12:00:00+00:00,2023-10-16 16:01:00+00:00,2023-10-17 16:00:00+00:00,-1.089654,-1.420221,stress,-0.00578612,93.6634
2023-10-17,ACME,2023-10-17 16:00:00+00:00,2023-10-17 15:58:00+00:00,2023-10-18 12:00:00+00:00,2023-10-17 16:01:00+00:00,2023-10-18 16:00:00+00:00,-2.116239,-1.008899,stress,0.02356013,95.8701
2023-10-18,ACME,2023-10-18 16:00:00+00:00,2023-10-18 15:58:00+00:00,2023-10-19 12:00:00+00:00,2023-10-18 16:01:00+00:00,2023-10-19 16:00:00+00:00,-2.542864,-2.799648,stress,-0.00098803,95.7754
2023-10-19,ACME,2023-10-19 16:00:00+00:00,2023-10-19 15:58:00+00:00,2023-10-20 12:00:00+00:00,2023-10-19 16:01:00+00:00,2023-10-20 16:00:00+00:00,-1.631599,-1.267521,stress,0.00923628,96.66
2023-10-20,ACME,2023-10-20 16:00:00+00:00,2023-10-20 15:58:00+00:00,2023-10-21 12:00:00+00:00,2023-10-20 16:01:00+00:00,2023-10-23 16:00:00+00:00,-2.140563,-2.297559,stress,-0.00613231,96.0673
2023-10-23,ACME,2023-10-23 16:00:00+00:00,2023-10-23 15:58:00+00:00,2023-10-24 12:00:00+00:00,2023-10-23 16:01:00+00:00,2023-10-24 16:00:00+00:00,-1.741891,-2.86533,stress,-0.02293846,93.8636
2023-10-24,ACME,2023-10-24 16:00:00+00:00,2023-10-24 15:58:00+00:00,2023-10-25 12:00:00+00:00,2023-10-24 16:01:00+00:00,2023-10-25 16:00:00+00:00,-1.736054,-1.22526,stress,0.00923143,94.7301
2023-10-25,ACME,2023-10-25 16:00:00+00:00,2023-10-25 15:58:00+00:00,2023-10-26 12:00:00+00:00,2023-10-25 16:01:00+00:00,2023-10-26 16:00:00+00:00,-0.199423,-0.195359,normal,0.0050731,95.2107
2023-10-26,ACME,2023-10-26 16:00:00+00:00,2023-10-26 15:58:00+00:00,2023-10-27 12:00:00+00:00,2023-10-26 16:01:00+00:00,2023-10-27 16:00:00+00:00,-0.805054,-0.56102,stress,0.00262846,95.461
2023-10-27,ACME,2023-10-27 16:00:00+00:00,2023-10-27 15:58:00+00:00,2023-10-28 12:00:00+00:00,2023-10-27 16:01:00+00:00,2023-10-30 16:00:00+00:00,-0.257719,-0.846059,normal,-0.00902073,94.5998
2023-10-30,ACME,2023-10-30 16:00:00+00:00,2023-10-30 15:58:00+00:00,2023-10-31 12:00:00+00:00,2023-10-30 16:01:00+00:00,2023-10-31 16:00:00+00:00,-0.67364,-1.239773,normal,-0.01341449,93.3308
2023-10-31,ACME,2023-10-31 16:00:00+00:00,2023-10-31 15:58:00+00:00,2023-11-01 12:00:00+00:00,2023-10-31 16:01:00+00:00,2023-11-01 16:00:00+00:00,-0.728513,0.18506,normal,0.01846694,95.0543
2023-11-01,ACME,2023-11-01 16:00:00+00:00,2023-11-01 15:58:00+00:00,2023-11-02 12:00:00+00:00,2023-11-01 16:01:00+00:00,2023-11-02 16:00:00+00:00,0.364795,0.824551,normal,0.01037545,96.0406
2023-11-02,ACME,2023-11-02 16:00:00+00:00,2023-11-02 15:58:00+00:00,2023-11-03 12:00:00+00:00,2023-11-02 16:01:00+00:00,2023-11-03 16:00:00+00:00,-0.638114,-1.085258,normal,-0.00946856,95.1312
2023-11-03,ACME,2023-11-03 16:00:00+00:00,2023-11-03 15:58:00+00:00,2023-11-04 12:00:00+00:00,2023-11-03 16:01:00+00:00,2023-11-06 16:00:00+00:00,0.17747,0.541739,normal,0.00382644,95.4952
2023-11-06,ACME,2023-11-06 16:00:00+00:00,2023-11-06 15:58:00+00:00,2023-11-07 12:00:00+00:00,2023-11-06 16:01:00+00:00,2023-11-07 16:00:00+00:00,0.73453,0.689698,normal,-0.00338491,95.172
2023-11-07,ACME,2023-11-07 16:00:00+00:00,2023-11-07 15:58:00+00:00,2023-11-08 12:00:00+00:00,2023-11-07 16:01:00+00:00,2023-11-08 16:00:00+00:00,0.607354,0.257504,normal,-0.01244742,93.9873
2023-11-08,ACME,2023-11-08 16:00:00+00:00,2023-11-08 15:58:00+00:00,2023-11-09 12:00:00+00:00,2023-11-08 16:01:00+00:00,2023-11-09 16:00:00+00:00,-0.028364,-0.301635,normal,-0.00084555,93.9079
2023-11-09,ACME,2023-11-09 16:00:00+00:00,2023-11-09 15:58:00+00:00,2023-11-10 12:00:00+00:00,2023-11-09 16:01:00+00:00,2023-11-10 16:00:00+00:00,0.102538,0.892192,normal,0.01955949,95.7447
2023-11-10,ACME,2023-11-10 16:00:00+00:00,2023-11-10 15:58:00+00:00,2023-11-11 12:00:00+00:00,2023-11-10 16:01:00+00:00,2023-11-13 16:00:00+00:00,-0.455692,-0.491433,normal,-0.00071416,95.6763
2023-11-13,ACME,2023-11-13 16:00:00+00:00,2023-11-13 15:58:00+00:00,2023-11-14 12:00:00+00:00,2023-11-13 16:01:00+00:00,2023-11-14 16:00:00+00:00,-0.000764,-0.322501,normal,-0.00626762,95.0766
2023-11-14,ACME,2023-11-14 16:00:00+00:00,2023-11-14 15:58:00+00:00,2023-11-15 12:00:00+00:00,2023-11-14 16:01:00+00:00,2023-11-15 16:00:00+00:00,-0.320642,-0.403416,normal,-0.00515495,94.5865
2023-11-15,ACME,2023-11-15 16:00:00+00:00,2023-11-15 15:58:00+00:00,2023-11-16 12:00:00+00:00,2023-11-15 16:01:00+00:00,2023-11-16 16:00:00+00:00,-0.117662,0.326518,stress,0.00839182,95.3803
2023-11-16,ACME,2023-11-16 16:00:00+00:00,2023-11-16 15:58:00+00:00,2023-11-17 12:00:00+00:00,2023-11-16 16:01:00+00:00,2023-11-17 16:00:00+00:00,0.770179,0.8602,normal,0.00142499,95.5162
2023-11-17,ACME,2023-11-17 16:00:00+00:00,2023-11-17 15:58:00+00:00,2023-11-18 12:00:00+00:00,2023-11-17 16:01:00+00:00,2023-11-20 16:00:00+00:00,-0.151896,-0.091332,normal,0.00092285,95.6043
2023-11-20,ACME,2023-11-20 16:00:00+00:00,2023-11-20 15:58:00+00:00,2023-11-21 12:00:00+00:00,2023-11-20 16:01:00+00:00,2023-11-21 16:00:00+00:00,-1.693996,-2.297895,stress,-0.01164203,94.4913
2023-11-21,ACME,2023-11-21 16:00:00+00:00,2023-11-21 15:58:00+00:00,2023-11-22 12:00:00+00:00,2023-11-21 16:01:00+00:00,2023-11-22 16:00:00+00:00,-0.062457,-0.098297,normal,-0.00315866,94.1928
2023-11-22,ACME,2023-11-22 16:00:00+00:00,2023-11-22 15:58:00+00:00,2023-11-23 12:00:00+00:00,2023-11-22 16:01:00+00:00,2023-11-23 16:00:00+00:00,-0.195926,-0.62543,normal,-0.00877374,93.3664
2023-11-23,ACME,2023-11-23 16:00:00+00:00,2023-11-23 15:58:00+00:00,2023-11-24 12:00:00+00:00,2023-11-23 16:01:00+00:00,2023-11-24 16:00:00+00:00,-0.361205,0.215002,normal,0.00993639,94.2941
2023-11-24,ACME,2023-11-24 16:00:00+00:00,2023-11-24 15:58:00+00:00,2023-11-25 12:00:00+00:00,2023-11-24 16:01:00+00:00,2023-11-27 16:00:00+00:00,0.464647,0.364861,expansion,-0.00422188,93.896
2023-11-27,ACME,2023-11-27 16:00:00+00:00,2023-11-27 15:58:00+00:00,2023-11-28 12:00:00+00:00,2023-11-27 16:01:00+00:00,2023-11-28 16:00:00+00:00,1.001338,1.584415,normal,0.0135472,95.1681
2023-11-28,ACME,2023-11-28 16:00:00+00:00,2023-11-28 15:58:00+00:00,2023-11-29 12:00:00+00:00,2023-11-28 16:01:00+00:00,2023-11-29 16:00:00+00:00,-0.642692,-0.460846,normal,0.00569224,95.7098
2023-11-29,ACME,2023-11-29 16:00:00+00:00,2023-11-29 15:58:00+00:00,2023-11-30 12:00:00+00:00,2023-11-29 16:01:00+00:00,2023-11-30 16:00:00+00:00,-0.996941,-0.678907,normal,0.00468852,96.1585
2023-11-30,ACME,2023-11-30 16:00:00+00:00,2023-11-30 15:58:00+00:00,2023-12-01 12:00:00+00:00,2023-11-30 16:01:00+00:00,2023-12-01 16:00:00+00:00,0.887249,1.506693,normal,0.01272324,97.382
2023-12-01,ACME,2023-12-01 16:00:00+00:00,2023-12-01 15:58:00+00:00,2023-12-02 12:00:00+00:00,2023-12-01 16:01:00+00:00,2023-12-04 16:00:00+00:00,-0.293148,-0.580371,normal,-0.00350092,97.041
2023-12-04,ACME,2023-12-04 16:00:00+00:00,2023-12-04 15:58:00+00:00,2023-12-05 12:00:00+00:00,2023-12-04 16:01:00+00:00,2023-12-05 16:00:00+00:00,0.366403,1.240263,expansion,0.01138187,98.1455
2023-12-05,ACME,2023-12-05 16:00:00+00:00,2023-12-05 15:58:00+00:00,2023-12-06 12:00:00+00:00,2023-12-05 16:01:00+00:00,2023-12-06 16:00:00+00:00,0.789658,1.028881,expansion,0.00997724,99.1248
2023-12-06,ACME,2023-12-06 16:00:00+00:00,2023-12-06 15:58:00+00:00,2023-12-07 12:00:00+00:00,2023-12-06 16:01:00+00:00,2023-12-07 16:00:00+00:00,1.582896,1.55803,expansion,-5.104e-05,99.1197
2023-12-07,ACME,2023-12-07 16:00:00+00:00,2023-12-07 15:58:00+00:00,2023-12-08 12:00:00+00:00,2023-12-07 16:01:00+00:00,2023-12-08 16:00:00+00:00,1.571612,1.184232,expansion,-0.00757674,98.3687
2023-12-08,ACME,2023-12-08 16:00:00+00:00,2023-12-08 15:58:00+00:00,2023-12-09 12:00:00+00:00,2023-12-08 16:01:00+00:00,2023-12-11 16:00:00+00:00,0.032049,-0.23005,expansion,-0.00937317,97.4467
2023-12-11,ACME,2023-12-11 16:00:00+00:00,2023-12-11 15:58:00+00:00,2023-12-12 12:00:00+00:00,2023-12-11 16:01:00+00:00,2023-12-12 16:00:00+00:00,0.733651,1.056148,normal,0.00536269,97.9693
2023-12-12,ACME,2023-12-12 16:00:00+00:00,2023-12-12 15:58:00+00:00,2023-12-13 12:00:00+00:00,2023-12-12 16:01:00+00:00,2023-12-13 16:00:00+00:00,0.393123,0.443506,normal,-0.00285559,97.6895
2023-12-13,ACME,2023-12-13 16:00:00+00:00,2023-12-13 15:58:00+00:00,2023-12-14 12:00:00+00:00,2023-12-13 16:01:00+00:00,2023-12-14 16:00:00+00:00,-0.695443,-1.326151,normal,-0.00976161,96.7359
2023-12-14,ACME,2023-12-14 16:00:00+00:00,2023-12-14 15:58:00+00:00,2023-12-15 12:00:00+00:00,2023-12-14 16:01:00+00:00,2023-12-15 16:00:00+00:00,-0.204438,-0.37538,normal,-0.00634888,96.1217
2023-12-15,ACME,2023-12-15 16:00:00+00:00,2023-12-15 15:58:00+00:00,2023-12-16 12:00:00+00:00,2023-12-15 16:01:00+00:00,2023-12-18 16:00:00+00:00,-0.117592,-0.796381,normal,-0.01115994,95.049
2023-12-18,ACME,2023-12-18 16:00:00+00:00,2023-12-18 15:58:00+00:00,2023-12-19 12:00:00+00:00,2023-12-18 16:01:00+00:00,2023-12-19 16:00:00+00:00,-0.615411,-0.799382,normal,-0.0050813,94.566
2023-12-19,ACME,2023-12-19 16:00:00+00:00,2023-12-19 15:58:00+00:00,2023-12-20 12:00:00+00:00,2023-12-19 16:01:00+00:00,2023-12-20 16:00:00+00:00,-0.43653,-0.277962,normal,0.00127751,94.6868
2023-12-20,ACME,2023-12-20 16:00:00+00:00,2023-12-20 15:58:00+00:00,2023-12-21 12:00:00+00:00,2023-12-20 16:01:00+00:00,2023-12-21 16:00:00+00:00,1.07452,0.59026,normal,-0.01003339,93.7368
2023-12-21,ACME,2023-12-21 16:00:00+00:00,2023-12-21 15:58:00+00:00,2023-12-22 12:00:00+00:00,2023-12-21 16:01:00+00:00,2023-12-22 16:00:00+00:00,1.567044,1.651598,expansion,0.0038913,94.1016
2023-12-22,ACME,2023-12-22 16:00:00+00:00,2023-12-22 15:58:00+00:00,2023-12-23 12:00:00+00:00,2023-12-22 16:01:00+00:00,2023-12-25 16:00:00+00:00,1.194542,1.097762,expansion,-0.00165527,93.9458
